"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"  Al WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Mn WT%"	"  Fe WT%"	"  Zr WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"   Al2O3"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"     MnO"	"     FeO"	"    ZrO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"  Al AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Mn AT%"	"  Fe AT%"	"  Zr AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"Al OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"Zr OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"Al FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"Zr FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	"Al CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Mn CDL99"	"Fe CDL99"	"Zr CDL99"	"SiO2 CDL99"	"Na2O CDL99"	"Al2O3 CDL99"	"Nb2O5 CDL99"	"SnO2 CDL99"	"WO3 CDL99"	"Ta2O5 CDL99"	"TiO2 CDL99"	"MnO CDL99"	"FeO CDL99"	"ZrO2 CDL99"	"Si %ERR "	"Na %ERR "	"Al %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Mn %ERR "	"Fe %ERR "	"Zr %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"BEAMCURR"	"Si STD_NUM"	"Na STD_NUM"	"Al STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"Zr STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"Al STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"Zr STD_NAM"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1243	 .000000	 .000000	 .000000	 .023525	 78.2402	 .000000	 .000000	 .073475	 .000000	 .029772	 .000000	 21.1621	 99.5291	 .000000	 .000000	 .000000	 .033654	 99.3346	 .000000	 .000000	 .122561	 .000000	 .038301	 .000000	 .000000	 99.5291	 .000000	 .000000	 .000000	 .012762	 33.2232	 .000000	 .000000	 .077309	 .000000	 .026868	 .000000	 66.6598	 .000000	 .000000	 .000000	 .019143	 99.6683	 .000000	 .000000	 .231925	 .000000	 .080602	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000383	 .996799	 .000000	 .000000	 .002320	 .000000	 .000806	 .000000	 2.00000	 .008758	 .032381	 .004246	 .009750	 .011745	 .027313	 .023045	 .005876	 .009644	 .008900	 .008604	 .018736	 .043649	 .008023	 .013947	 .014912	 .034444	 .028140	 .009801	 .012452	 .011450	 .011622	 -392.25	 -38.496	 -12.823	 29.7877	 .083861	 -50.811	 -203.01	 5.85580	 -22.814	 21.6975	 -62.052	 26.3396	 15.5223	 13.0640	 200.068	 79.3600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1244	 .000000	 .000000	 .000000	 .056224	 78.3868	 .000000	 .090609	 .112621	 .000000	 .068816	 .000000	 21.2730	 99.9880	 .000000	 .000000	 .000000	 .080430	 99.5206	 .000000	 .110639	 .187858	 .000000	 .088532	 .000000	 .000002	 99.9880	 .000000	 .000000	 .000000	 .030339	 33.1096	 .000000	 .025104	 .117871	 .000000	 .061775	 .000000	 66.6553	 .000000	 .000000	 .000000	 .045531	 99.3776	 .000000	 .037675	 .353787	 .000000	 .185417	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000910	 .993457	 .000000	 .000753	 .003537	 .000000	 .001854	 .000000	 2.00000	 .008757	 .032378	 .004245	 .009753	 .011747	 .027314	 .023046	 .005874	 .009642	 .008899	 .008606	 .018735	 .043645	 .008020	 .013952	 .014914	 .034445	 .028141	 .009799	 .012451	 .011448	 .011625	 -51.105	 -47.873	 -12.816	 12.7591	 .083803	 -35.843	 18.2214	 3.89903	 -162.51	 9.70796	 -35.576	 26.3318	 15.5161	 13.0640	 210.024	 79.3600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1245	 .000000	 .000000	 .000000	 .026551	 78.1594	 .000000	 .006457	 .082544	 .000000	 .037505	 .000000	 21.1513	 99.4638	 .000000	 .000000	 .000000	 .037983	 99.2320	 .000000	 .007884	 .137689	 .000000	 .048251	 .000000	  .00000	 99.4638	 .000000	 .000000	 .000000	 .014410	 33.2050	 .000000	 .001799	 .086894	 .000000	 .033863	 .000000	 66.6581	 .000000	 .000000	 .000000	 .021615	 99.6134	 .000000	 .002699	 .260677	 .000000	 .101588	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000432	 .996277	 .000000	 .000054	 .002607	 .000000	 .001016	 .000000	 2.00000	 .008756	 .032403	 .004246	 .009750	 .011744	 .027311	 .023043	 .005875	 .009643	 .008899	 .008603	 .018732	 .043678	 .008023	 .013947	 .014910	 .034441	 .028137	 .009800	 .012451	 .011448	 .011620	 -57.460	 -22.021	 -11.384	 26.4500	 .083902	 -34.576	 251.508	 5.23706	 -62.492	 17.3397	 -51.700	 26.3240	 15.5098	 13.0640	 220.059	 79.3700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1246	 .000000	 .000000	 .000000	 .032371	 78.1973	 .000000	 .050964	 .040919	 .000000	 .061946	 .006851	 21.1555	 99.5459	 .000000	 .000000	 .000000	 .046308	 99.2801	 .000000	 .062229	 .068255	 .000000	 .079693	 .009254	  .00000	 99.5459	 .000000	 .000000	 .000000	 .017564	 33.2122	 .000000	 .014198	 .043064	 .000000	 .055916	 .003786	 66.6533	 .000000	 .000000	 .000000	 .026349	 99.6440	 .000000	 .021299	 .129200	 .000000	 .167760	 .011359	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000527	 .996564	 .000000	 .000426	 .001292	 .000000	 .001678	 .000114	 2.00000	 .008763	 .032420	 .004247	 .009753	 .011748	 .027314	 .023046	 .005876	 .009644	 .008899	 .008606	 .018748	 .043701	 .008024	 .013952	 .014915	 .034445	 .028141	 .009802	 .012452	 .011449	 .011625	 -69.640	 -60.619	 -11.427	 21.7934	 .083886	 -28.114	 32.1490	 10.3288	 -42.053	 10.7229	 89.1758	 26.3162	 15.5036	 13.0645	 230.008	 79.3800	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1247	 .000000	 .000000	 .000000	 .028065	 78.2509	 .000000	 .038171	 .026335	 .000838	 .045042	 .000000	 21.1485	 99.5378	 .000000	 .000000	 .000000	 .040148	 99.3481	 .000000	 .046609	 .043929	 .001082	 .057946	 .000000	 .000006	 99.5378	 .000000	 .000000	 .000000	 .015234	 33.2478	 .000000	 .010638	 .027726	 .000769	 .040673	 .000000	 66.6572	 .000000	 .000000	 .000000	 .022853	 99.7537	 .000000	 .015959	 .083188	 .002308	 .122031	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000457	 .997576	 .000000	 .000319	 .000832	 .000023	 .001220	 .000000	 2.00000	 .008767	 .032444	 .004248	 .009755	 .011750	 .027319	 .023051	 .005878	 .009646	 .008901	 .008607	 .018756	 .043733	 .008026	 .013955	 .014918	 .034451	 .028146	 .009805	 .012455	 .011451	 .011627	 -361.03	 -47.763	 -13.560	 25.0646	 .083863	 -71.551	 42.8239	 15.9218	 814.089	 14.5375	 -212.98	 26.3083	 15.4973	 13.0645	 240.113	 79.3600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1248	 .000000	 .000000	 .000000	 .061440	 77.9865	 .000000	 .026094	 .033934	 .000000	 .060904	 .000000	 21.0983	 99.2672	 .000000	 .000000	 .000000	 .087893	 99.0125	 .000000	 .031862	 .056605	 .000000	 .078352	 .000000	 .000002	 99.2672	 .000000	 .000000	 .000000	 .033428	 33.2133	 .000000	 .007289	 .035811	 .000000	 .055125	 .000000	 66.6551	 .000000	 .000000	 .000000	 .050156	 99.6660	 .000000	 .010937	 .107460	 .000000	 .165419	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001003	 .996571	 .000000	 .000219	 .001075	 .000000	 .001654	 .000000	 2.00000	 .008761	 .032447	 .004247	 .009753	 .011748	 .027314	 .023046	 .005876	 .009644	 .008899	 .008604	 .018742	 .043738	 .008025	 .013952	 .014915	 .034445	 .028141	 .009801	 .012452	 .011448	 .011623	 -115.96	 -22.715	 -11.502	 11.7179	 .084007	 -34.820	 62.4845	 12.4060	 -29.342	 10.8966	 -288.92	 26.3005	 15.4911	 13.0645	 250.076	 79.3700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1249	 .000000	 .000000	 .000000	 .073499	 78.1797	 .000000	 .099301	 .023791	 .002326	 .067643	 .000801	 21.1679	 99.6149	 .000000	 .000000	 .000000	 .105144	 99.2578	 .000000	 .121252	 .039685	 .003003	 .087023	 .001082	 -.00001	 99.6149	 .000000	 .000000	 .000000	 .039859	 33.1870	 .000000	 .027649	 .025025	 .002133	 .061026	 .000442	 66.6569	 .000000	 .000000	 .000000	 .059832	 99.6326	 .000000	 .041504	 .075128	 .006403	 .183208	 .001328	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001196	 .995757	 .000000	 .000830	 .000751	 .000064	 .001831	 .000013	 2.00000	 .008768	 .032456	 .004247	 .009757	 .011752	 .027316	 .023048	 .005876	 .009644	 .008899	 .008608	 .018757	 .043750	 .008024	 .013957	 .014920	 .034447	 .028143	 .009802	 .012452	 .011448	 .011627	 -225.24	 -16.836	 -10.745	 9.87950	 .083906	 -45.656	 16.6555	 17.5946	 293.724	 9.86639	 759.455	 26.2927	 15.4849	 13.0645	 260.048	 79.3900	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1250	 .000000	 .000000	 .000000	 .061916	 78.0543	 .000000	 .112244	 .018816	 .005801	 .064427	 .000000	 21.1284	 99.4460	 .000000	 .000000	 .000000	 .088573	 99.0986	 .000000	 .137056	 .031386	 .007490	 .082885	 .000000	 .000002	 99.4460	 .000000	 .000000	 .000000	 .033640	 33.1954	 .000000	 .031311	 .019828	 .005330	 .058232	 .000000	 66.6563	 .000000	 .000000	 .000000	 .050493	 99.6522	 .000000	 .046998	 .059523	 .016000	 .174811	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001009	 .996016	 .000000	 .000939	 .000595	 .000160	 .001747	 .000000	 2.00000	 .008772	 .032478	 .004248	 .009760	 .011755	 .027322	 .023054	 .005878	 .009646	 .008901	 .008610	 .018766	 .043780	 .008027	 .013962	 .014924	 .034456	 .028150	 .009805	 .012456	 .011451	 .011631	 -47.644	 -29.331	 -12.283	 11.6398	 .083990	 -44.563	 14.7751	 22.1902	 118.229	 10.3333	 -59.066	 26.2849	 15.4786	 13.0645	 270.073	 79.3600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1251	 .000000	 .000000	 .000000	 .055774	 78.1746	 .000000	 .104310	 .004153	 .000000	 .069799	 .014275	 21.1515	 99.5744	 .000000	 .000000	 .000000	 .079788	 99.2512	 .000000	 .127369	 .006928	 .000000	 .089796	 .019283	 .000004	 99.5744	 .000000	 .000000	 .000000	 .030270	 33.2098	 .000000	 .029066	 .004372	 .000000	 .063018	 .007890	 66.6556	 .000000	 .000000	 .000000	 .045430	 99.6850	 .000000	 .043624	 .013123	 .000000	 .189158	 .023685	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000908	 .996461	 .000000	 .000872	 .000131	 .000000	 .001891	 .000237	 2.00000	 .008773	 .032494	 .004249	 .009760	 .011755	 .027323	 .023054	 .005878	 .009647	 .008901	 .008610	 .018768	 .043801	 .008027	 .013963	 .014925	 .034457	 .028151	 .009806	 .012456	 .011451	 .011631	 -85.197	 -35.343	 -12.898	 12.8674	 .083924	 -39.324	 15.8752	 99.6872	 -41.314	 9.58114	 43.0738	 26.2771	 15.4724	 13.0645	 280.045	 79.3600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1252	 .000000	 .000000	 .000000	 .054428	 78.4949	 .000000	 .080021	 .000000	 .001535	 .066003	 .000000	 21.2235	 99.9204	 .000000	 .000000	 .000000	 .077861	 99.6579	 .000000	 .097711	 .000000	 .001982	 .084913	 .000000	  .00000	 99.9204	 .000000	 .000000	 .000000	 .029438	 33.2325	 .000000	 .022222	 .000000	 .001404	 .059388	 .000000	 66.6550	 .000000	 .000000	 .000000	 .044176	 99.7400	 .000000	 .033348	 .000000	 .004213	 .178241	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000883	 .997150	 .000000	 .000667	 .000000	 .000042	 .001782	 .000000	 2.00000	 .008771	 .032505	 .004248	 .009758	 .011752	 .027318	 .023050	 .005878	 .009645	 .008899	 .008608	 .018764	 .043816	 .008027	 .013959	 .014920	 .034450	 .028145	 .009804	 .012454	 .011449	 .011627	 -64.721	 -19.819	 -11.392	 13.1703	 .083727	 -43.700	 20.5933	 -46.619	 444.761	 10.0979	 -137.60	 26.2693	 15.4661	 13.0645	 290.064	 79.3900	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1253	 .000000	 .000000	 .000000	 .097259	 78.1567	 .000000	 .046532	 .000000	 .001459	 .081709	 .012460	 21.1522	 99.5482	 .000000	 .000000	 .000000	 .139133	 99.2285	 .000000	 .056819	 .000000	 .001884	 .105118	 .016831	 .000006	 99.5482	 .000000	 .000000	 .000000	 .052780	 33.1997	 .000000	 .012965	 .000000	 .001339	 .073765	 .006887	 66.6526	 .000000	 .000000	 .000000	 .079214	 99.6552	 .000000	 .019459	 .000000	 .004019	 .221421	 .020672	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .001584	 .996201	 .000000	 .000389	 .000000	 .000040	 .002213	 .000207	 2.00000	 .008762	 .032507	 .004247	 .009754	 .011748	 .027312	 .023044	 .005875	 .009642	 .008897	 .008604	 .018746	 .043819	 .008025	 .013954	 .014916	 .034442	 .028139	 .009800	 .012450	 .011445	 .011622	 -50.461	 -29.055	 -10.729	 7.58286	 .083912	 -45.758	 35.1768	 -62.507	 467.737	 8.26185	 49.2386	 26.2615	 15.4599	 13.0645	 300.036	 79.4000	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1254	 .000000	 .000000	 .000000	 .054993	 78.3059	 .000000	 .035801	 .000000	 .000157	 .049053	 .004489	 21.1593	 99.6097	 .000000	 .000000	 .000000	 .078669	 99.4179	 .000000	 .043716	 .000000	 .000202	 .063107	 .006064	 .000000	 99.6097	 .000000	 .000000	 .000000	 .029836	 33.2548	 .000000	 .009973	 .000000	 .000144	 .044273	 .002480	 66.6585	 .000000	 .000000	 .000000	 .044769	 99.7995	 .000000	 .014965	 .000000	 .000432	 .132867	 .007444	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000895	 .997766	 .000000	 .000299	 .000000	 .000004	 .001328	 .000074	 2.00000	 .008767	 .032532	 .004249	 .009756	 .011749	 .027316	 .023048	 .005877	 .009644	 .008898	 .008605	 .018756	 .043853	 .008028	 .013956	 .014917	 .034447	 .028143	 .009803	 .012453	 .011448	 .011624	 -78.499	 -18.610	 -10.611	 13.0376	 .083823	 -36.270	 45.6315	 -23.075	 4347.59	 13.3914	 135.826	 26.2537	 15.4536	 13.0645	 310.054	 79.3900	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1255	 .000000	 .000000	 .000000	 .025708	 78.2254	 .000000	 .050732	 .000000	 .009834	 .052830	 .013188	 21.1353	 99.5130	 .000000	 .000000	 .000000	 .036776	 99.3158	 .000000	 .061946	 .000000	 .012699	 .067966	 .017814	  .00000	 99.5130	 .000000	 .000000	 .000000	 .013962	 33.2554	 .000000	 .014147	 .000000	 .009032	 .047732	 .007295	 66.6524	 .000000	 .000000	 .000000	 .020943	 99.7657	 .000000	 .021220	 .000000	 .027097	 .143195	 .021884	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000419	 .997875	 .000000	 .000424	 .000000	 .000271	 .001432	 .000219	 2.00000	 .008768	 .032546	 .004249	 .009757	 .011749	 .027315	 .023047	 .005877	 .009644	 .008898	 .008605	 .018759	 .043871	 .008028	 .013957	 .014916	 .034446	 .028142	 .009803	 .012452	 .011447	 .011624	 -105.38	 -23.966	 -11.612	 27.3210	 .083860	 -31.834	 32.2956	 -14.265	 70.0164	 12.4737	 46.5585	 26.2459	 15.4474	 13.0645	 320.021	 79.4000	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1256	 .000000	 .000000	 .000000	 .010705	 78.3411	 .000000	 .000000	 .000000	 .000000	 .027060	 .004218	 21.1354	 99.5185	 .000000	 .000000	 .000000	 .015314	 99.4626	 .000000	 .000000	 .000000	 .000000	 .034812	 .005698	  .00000	 99.5185	 .000000	 .000000	 .000000	 .005814	 33.3079	 .000000	 .000000	 .000000	 .000000	 .024451	 .002334	 66.6595	 .000000	 .000000	 .000000	 .008721	 99.9109	 .000000	 .000000	 .000000	 .000000	 .073344	 .007000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000174	 .999345	 .000000	 .000000	 .000000	 .000000	 .000734	 .000070	 2.00000	 .008767	 .032563	 .004249	 .009754	 .011746	 .027312	 .023045	 .005877	 .009644	 .008897	 .008603	 .018755	 .043895	 .008029	 .013954	 .014913	 .034443	 .028139	 .009803	 .012452	 .011446	 .011621	 -63.006	 -116.29	 -14.424	 64.8829	 .083779	 -27.363	 -57.349	 -14.851	 -565.33	 23.8069	 144.469	 26.2381	 15.4411	 13.0645	 330.039	 79.4100	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1257	 .000000	 .000000	 .000000	 .045311	 78.3608	 .000000	 .017709	 .000000	 .000000	 .066933	 .009339	 21.1727	 99.6728	 .000000	 .000000	 .000000	 .064819	 99.4876	 .000000	 .021623	 .000000	 .000000	 .086109	 .012615	  .00000	 99.6728	 .000000	 .000000	 .000000	 .024565	 33.2535	 .000000	 .004929	 .000000	 .000000	 .060366	 .005157	 66.6515	 .000000	 .000000	 .000000	 .036847	 99.7592	 .000000	 .007394	 .000000	 .000000	 .181095	 .015470	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000737	 .997833	 .000000	 .000148	 .000000	 .000000	 .001811	 .000155	 2.00000	 .008764	 .032568	 .004249	 .009754	 .011746	 .027311	 .023044	 .005876	 .009642	 .008896	 .008602	 .018749	 .043901	 .008028	 .013954	 .014913	 .034441	 .028138	 .009801	 .012450	 .011445	 .011620	 -65.345	 -32.813	 -13.412	 15.7146	 .083779	 -34.790	 91.9084	 -19.434	 -72.084	 9.96234	 65.5199	 26.2302	 15.4349	 13.0645	 340.089	 79.4100	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1258	 .000000	 .000000	 .000000	 .009059	 78.3746	 .000000	 .000000	 .000000	 .000000	 .110442	 .000000	 21.1661	 99.6601	 .000000	 .000000	 .000000	 .012959	 99.5051	 .000000	 .000000	 .000000	 .000000	 .142084	 .000000	 .000000	 99.6601	 .000000	 .000000	 .000000	 .004912	 33.2612	 .000000	 .000000	 .000000	 .000000	 .099612	 .000000	 66.6343	 .000000	 .000000	 .000000	 .007361	 99.6941	 .000000	 .000000	 .000000	 .000000	 .298568	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000147	 .998321	 .000000	 .000000	 .000000	 .000000	 .002990	 .000000	 2.00000	 .008761	 .032585	 .004249	 .009754	 .011742	 .027309	 .023042	 .005875	 .009641	 .008895	 .008601	 .018743	 .043924	 .008029	 .013953	 .014908	 .034439	 .028136	 .009799	 .012449	 .011443	 .011619	 -44.774	 -16.100	 -11.296	 76.5713	 .083761	 -30.356	 -29.985	 -19.664	 -95.766	 6.25359	 -83.560	 26.2224	 15.4286	 13.0645	 350.107	 79.4100	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1259	 .000000	 .000000	 .000000	 .017938	 78.3204	 .000000	 .000000	 .000000	 .000000	 .087541	 .005472	 21.1507	 99.5821	 .000000	 .000000	 .000000	 .025661	 99.4364	 .000000	 .000000	 .000000	 .000000	 .112621	 .007391	 -.00001	 99.5821	 .000000	 .000000	 .000000	 .009734	 33.2663	 .000000	 .000000	 .000000	 .000000	 .079023	 .003024	 66.6420	 .000000	 .000000	 .000000	 .014592	 99.7394	 .000000	 .000000	 .000000	 .000000	 .236928	 .009066	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000292	 .998358	 .000000	 .000000	 .000000	 .000000	 .002372	 .000091	 2.00000	 .008762	 .032598	 .004249	 .009754	 .011743	 .027310	 .023043	 .005875	 .009642	 .008895	 .008601	 .018745	 .043942	 .008029	 .013954	 .014910	 .034440	 .028137	 .009800	 .012450	 .011444	 .011619	 -45.335	 -39.371	 -11.731	 38.9253	 .083793	 -32.069	 -120.41	 -27.125	 -32.616	 7.74715	 111.475	 26.2146	 15.4224	 13.0645	 360.079	 79.4100	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-Main (continued)"	6	 40.0000	 20.0000	 80.0000	 .000000	1260	 .000000	 .000000	 .000000	 .000000	 78.6364	 .000000	 .000000	 .000000	 .000000	 .043779	 .003449	 21.2149	 99.8985	 .000000	 .000000	 .000000	 .000000	 99.8376	 .000000	 .000000	 .000000	 .000000	 .056322	 .004659	 .000004	 99.8985	 .000000	 .000000	 .000000	 .000000	 33.3052	 .000000	 .000000	 .000000	 .000000	 .039407	 .001901	 66.6535	 .000000	 .000000	 .000000	 .000000	 99.8761	 .000000	 .000000	 .000000	 .000000	 .118174	 .005700	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .999352	 .000000	 .000000	 .000000	 .000000	 .001182	 .000057	 2.00000	 .008766	 .032616	 .004250	 .009755	 .011744	 .027311	 .023044	 .005876	 .009643	 .008896	 .008602	 .018754	 .043965	 .008030	 .013955	 .014911	 .034441	 .028138	 .009802	 .012451	 .011445	 .011619	 -256.99	 -20.767	 -13.014	 -69.636	 .083611	 -24.008	 -30.442	 -16.785	 -60.355	 14.9320	 176.567	 26.2068	 15.4162	 13.0650	 370.042	 79.4200	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
