"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"   F WT%"	"  Al WT%"	"  Ca WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Cr WT%"	"  Mn WT%"	"  Fe WT%"	"   U WT%"	"  Pb WT%"	"  Th WT%"	"  Zr WT%"	"  Hf WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"       F"	"   Al2O3"	"     CaO"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"   Cr2O3"	"     MnO"	"     FeO"	"     UO2"	"     PbO"	"    ThO2"	"    ZrO2"	"    HfO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"   F AT%"	"  Al AT%"	"  Ca AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Cr AT%"	"  Mn AT%"	"  Fe AT%"	"   U AT%"	"  Pb AT%"	"  Th AT%"	"  Zr AT%"	"  Hf AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"F OXMOL%"	"Al OXMOL%"	"Ca OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Cr OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"U OXMOL%"	"Pb OXMOL%"	"Th OXMOL%"	"Zr OXMOL%"	"Hf OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"F FORMULA"	"Al FORMULA"	"Ca FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Cr FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"U FORMULA"	"Pb FORMULA"	"Th FORMULA"	"Zr FORMULA"	"Hf FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	" F CDL99"	"Al CDL99"	"Ca CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Cr CDL99"	"Mn CDL99"	"Fe CDL99"	" U CDL99"	"Pb CDL99"	"Th CDL99"	"Zr CDL99"	"Hf CDL99"	"Si %ERR "	"Na %ERR "	" F %ERR "	"Al %ERR "	"Ca %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Cr %ERR "	"Mn %ERR "	"Fe %ERR "	" U %ERR "	"Pb %ERR "	"Th %ERR "	"Zr %ERR "	"Hf %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STD_NUM"	"Na STD_NUM"	"F STD_NUM"	"Al STD_NUM"	"Ca STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Cr STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"U STD_NUM"	"Pb STD_NUM"	"Th STD_NUM"	"Zr STD_NUM"	"Hf STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"F STD_NAM"	"Al STD_NAM"	"Ca STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Cr STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"U STD_NAM"	"Pb STD_NAM"	"Th STD_NAM"	"Zr STD_NAM"	"Hf STD_NAM"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	349	 .000000	 .052517	 .000000	 .000000	 .000000	 .000000	 79.2288	 .055891	 .069898	 .097444	 .003360	 .016832	 .083612	 .005618	 .043583	 .019703	 .016409	 .059266	 21.5279	 101.281	 .000000	 .070791	 .000000	 .000000	 .000000	 .000000	 100.590	 .070483	 .085349	 .162542	 .004911	 .021734	 .107567	 .006374	 .046948	 .022420	 .022165	 .069891	 .000002	 101.281	 .000000	 .113044	 .000000	 .000000	 .000000	 .000000	 33.0340	 .015044	 .019116	 .100673	 .003198	 .015162	 .074090	 .001168	 .010410	 .004202	 .008902	 .016432	 66.5846	 .000000	 .169494	 .000001	 .000000	 .000000	 .000000	 99.0591	 .045113	 .028662	 .301887	 .004795	 .045467	 .222175	 .003503	 .031215	 .012601	 .026694	 .049274	 .000000	 100.000	 2.00000	O	 .000000	 .003396	 .000000	 .000000	 .000000	 .000000	 .992241	 .000452	 .000574	 .003024	 .000096	 .000455	 .002225	 .000035	 .000313	 .000126	 .000267	 .000494	 2.00000	 .007010	 .019280	 .078141	 .006317	 .002255	 .012673	 .007903	 .038631	 .032126	 .017160	 .011471	 .013530	 .012502	 .007018	 .060831	 .007412	 .011333	 .028316	 -22.421	 27.0378	 -1.9407	 -31.043	 -54.901	 -175.90	 .063518	 49.3009	 32.9246	 13.9541	 242.368	 57.8811	 11.4149	 88.1809	 97.9070	 26.7195	 49.5022	 34.1795	 -6.7570	 26.5781	 13.0485	 10.0014	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	350	 .000000	 .017866	 .000000	 .000000	 .000000	 .000000	 79.1305	 .031570	 .085398	 .064361	 .003250	 .002284	 .068799	 .010270	 .000000	 .019605	 .000000	 .056598	 21.4468	 100.937	 .000000	 .024084	 .000000	 .000000	 .000000	 .000000	 100.465	 .039812	 .104276	 .107359	 .004750	 .002949	 .088509	 .011650	 .000000	 .022308	 .000000	 .066745	 .000004	 100.937	 .000000	 .038632	 .000000	 .000000	 .000000	 .000000	 33.1416	 .008536	 .023461	 .066793	 .003107	 .002066	 .061238	 .002145	 .000000	 .004200	 .000000	 .015763	 66.6325	 .000000	 .057945	 .000001	 .000000	 .000000	 .000000	 99.4200	 .025607	 .035189	 .200371	 .004660	 .006199	 .183706	 .006434	 .000000	 .012599	 .000000	 .047286	 .000000	 100.000	 2.00000	O	 .000000	 .001160	 .000000	 .000000	 .000000	 .000000	 .994757	 .000256	 .000704	 .002005	 .000093	 .000062	 .001838	 .000064	 .000000	 .000126	 .000000	 .000473	 2.00000	 .007010	 .019286	 .078159	 .006316	 .002254	 .012672	 .007901	 .038624	 .032120	 .017162	 .011471	 .013529	 .012501	 .007016	 .060813	 .007409	 .011331	 .028311	 -26.726	 77.3695	 -1.8979	 -32.699	 -233.48	 -85.509	 .063530	 86.8676	 27.0322	 20.3835	 250.543	 419.784	 13.6939	 48.3187	 -1700.8	 26.8437	 -361.73	 35.7625	 -6.7570	 26.5731	 13.0485	 15.0121	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	351	 .000000	 .034826	 .000000	 .000000	 .000000	 .000000	 79.1207	 .072196	 .074329	 .081590	 .002265	 .000000	 .012383	 .007713	 .043398	 .025691	 .014369	 .049825	 21.4601	 100.999	 .000000	 .046945	 .000000	 .000000	 .000000	 .000000	 100.452	 .091045	 .090760	 .136096	 .003310	 .000000	 .015931	 .008750	 .046750	 .029234	 .019410	 .058758	 .000004	 100.999	 .000000	 .075255	 .000000	 .000000	 .000000	 .000000	 33.1164	 .019508	 .020407	 .084619	 .002164	 .000000	 .011015	 .001610	 .010406	 .005500	 .007825	 .013868	 66.6315	 .000000	 .112928	 .000001	 .000000	 .000000	 .000000	 99.3900	 .058549	 .030623	 .253961	 .003247	 .000000	 .033059	 .004831	 .031230	 .016508	 .023486	 .041620	 .000000	 100.000	 2.00000	O	 .000000	 .002259	 .000000	 .000000	 .000000	 .000000	 .994017	 .000586	 .000613	 .002540	 .000065	 .000000	 .000331	 .000048	 .000312	 .000165	 .000235	 .000416	 2.00000	 .007009	 .019281	 .078193	 .006315	 .002255	 .012673	 .007903	 .038625	 .032121	 .017164	 .011472	 .013530	 .012501	 .007018	 .060818	 .007412	 .011331	 .028312	 -40.453	 40.2204	 -1.8932	 -27.827	 -34.548	 -143.70	 .063538	 38.2756	 30.9855	 16.3888	 359.154	 -125.84	 72.2188	 64.2906	 98.2999	 20.5431	 56.4200	 40.5601	 -6.7569	 26.5681	 13.0485	 20.0122	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	352	 .000000	 .046494	 .000000	 .000000	 .000000	 .004838	 79.1196	 .043159	 .112462	 .035101	 .006842	 .000000	 .069792	 .014469	 .018455	 .020865	 .003144	 .050344	 21.4488	 100.994	 .000000	 .062674	 .000000	 .000000	 .000000	 .006920	 100.451	 .054427	 .137323	 .058550	 .010000	 .000000	 .089787	 .016414	 .019881	 .023743	 .004247	 .059369	 .000004	 100.994	 .000000	 .100478	 .000000	 .000000	 .000000	 .002587	 33.1191	 .011663	 .030879	 .036408	 .006538	 .000000	 .062089	 .003020	 .004425	 .004468	 .001712	 .014013	 66.6026	 .000000	 .150745	 .000001	 .000000	 .000000	 .003881	 99.3758	 .034996	 .046327	 .109243	 .009808	 .000000	 .186302	 .009062	 .013279	 .013405	 .005138	 .042048	 .000000	 100.000	 2.00000	O	 .000000	 .003017	 .000000	 .000000	 .000000	 .000078	 .994528	 .000350	 .000927	 .001093	 .000196	 .000000	 .001864	 .000091	 .000133	 .000134	 .000051	 .000421	 2.00000	 .007010	 .019279	 .078145	 .006314	 .002254	 .012673	 .007901	 .038619	 .032116	 .017160	 .011469	 .013527	 .012499	 .007016	 .060807	 .007410	 .011331	 .028307	 -32.742	 30.3979	 -1.8864	 -36.702	 -36.551	 185.927	 .063528	 63.6719	 20.6410	 36.1209	 119.543	 -58.494	 13.5082	 34.3554	 230.828	 25.2373	 255.271	 40.1414	 -6.7569	 26.5631	 13.0485	 25.0018	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	353	 .000000	 .039019	 .000000	 .000000	 .005393	 .000000	 79.1143	 .083724	 .110205	 .087798	 .000639	 .005151	 .043089	 .012420	 .014007	 .014603	 .019749	 .052137	 21.4858	 101.088	 .000000	 .052597	 .000000	 .000000	 .007545	 .000000	 100.444	 .105583	 .134567	 .146452	 .000935	 .006651	 .055434	 .014090	 .015089	 .016617	 .026677	 .061484	 .000002	 101.088	 .000000	 .084200	 .000000	 .000000	 .006675	 .000000	 33.0682	 .022592	 .030215	 .090932	 .000610	 .004652	 .038277	 .002589	 .003354	 .003122	 .010741	 .014491	 66.6194	 .000000	 .126338	 .000001	 .000000	 .020031	 .000000	 99.2350	 .067797	 .045336	 .272880	 .000915	 .013959	 .114867	 .007768	 .010065	 .009369	 .032232	 .043487	 .000000	 100.000	 2.00000	O	 .000000	 .002528	 .000000	 .000000	 .000200	 .000000	 .992749	 .000678	 .000907	 .002730	 .000018	 .000140	 .001149	 .000078	 .000101	 .000094	 .000322	 .000435	 2.00000	 .007007	 .019271	 .078137	 .006312	 .002254	 .012671	 .007900	 .038613	 .032111	 .017155	 .011467	 .013524	 .012496	 .007016	 .060801	 .007409	 .011330	 .028303	 -72.984	 35.9962	 -1.9029	 -33.588	 29.7378	 -317.94	 .063526	 33.0658	 21.0503	 15.3246	 1268.78	 186.633	 21.3573	 39.9866	 304.002	 35.9620	 41.2424	 38.7700	 -6.7569	 26.5581	 13.0485	 30.0124	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	354	 .000000	 .032097	 .000000	 .000000	 .000878	 .009190	 79.0606	 .075513	 .114426	 .000000	 .000000	 .005715	 .157947	 .010930	 .030938	 .019771	 .029167	 .044123	 21.4476	 101.039	 .000000	 .043265	 .000000	 .000000	 .001228	 .013147	 100.376	 .095228	 .139721	 .000000	 .000000	 .007380	 .203198	 .012399	 .033327	 .022497	 .039399	 .052033	 .000004	 101.039	 .000000	 .069357	 .000000	 .000000	 .001088	 .004914	 33.0916	 .020405	 .031415	 .000000	 .000000	 .005168	 .140502	 .002281	 .007418	 .004233	 .015884	 .012281	 66.5935	 .000000	 .103972	 .000001	 .000000	 .003263	 .007367	 99.2142	 .061177	 .047094	 .000000	 .000000	 .015494	 .421250	 .006839	 .022241	 .012691	 .047624	 .036819	 .000000	 100.000	 2.00000	O	 .000000	 .002083	 .000000	 .000000	 .000033	 .000148	 .993839	 .000613	 .000944	 .000000	 .000000	 .000155	 .004220	 .000069	 .000223	 .000127	 .000477	 .000369	 2.00000	 .007008	 .019276	 .078097	 .006313	 .002254	 .012672	 .007901	 .038611	 .032110	 .017154	 .011464	 .013523	 .012495	 .007016	 .060797	 .007410	 .011330	 .028302	 -34.721	 43.5357	 -1.8841	 -35.499	 181.388	 98.2175	 .063547	 36.6041	 20.2909	 -142.80	 -114.69	 168.306	 6.41133	 45.4169	 137.750	 26.6229	 28.1575	 45.7260	 -6.7568	 26.5531	 13.0485	 35.0029	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	355	 .000000	 .025003	 .000000	 .000000	 .000000	 .000000	 78.7462	 .073189	 .102888	 .042750	 .002747	 .034104	 .366013	 .005876	 .000000	 .026952	 .036309	 .061695	 21.4542	 100.978	 .000000	 .033704	 .000000	 .000000	 .000000	 .000000	 99.9770	 .092297	 .125633	 .071309	 .004015	 .044036	 .470874	 .006666	 .000000	 .030669	 .049047	 .072755	 -.00001	 100.978	 .000000	 .053963	 .000000	 .000000	 .000000	 .000000	 32.9194	 .019752	 .028213	 .044283	 .002621	 .030801	 .325187	 .001225	 .000000	 .005763	 .019750	 .017150	 66.5319	 .000000	 .080720	 .000001	 .000000	 .000000	 .000000	 98.4853	 .059093	 .042203	 .132482	 .003921	 .092148	 .972864	 .003664	 .000000	 .017242	 .059086	 .051308	 .000000	 100.000	 2.00000	O	 .000000	 .001622	 .000000	 .000000	 .000000	 .000000	 .989584	 .000594	 .000848	 .001331	 .000079	 .000926	 .009775	 .000037	 .000000	 .000173	 .000594	 .000516	 2.00000	 .007003	 .019260	 .077908	 .006311	 .002252	 .012663	 .007894	 .038592	 .032093	 .017131	 .011451	 .013511	 .012486	 .007010	 .060770	 .007404	 .011325	 .028288	 -30.847	 55.5308	 -1.9021	 -55.640	 -29.822	 -87.706	 .063666	 37.7324	 22.5011	 29.8821	 295.737	 29.0610	 3.17212	 84.2322	 -159.76	 19.5728	 22.7487	 32.8192	 -6.7568	 26.5481	 13.0485	 40.0135	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	356	 .000000	 .030447	 .000000	 .000000	 .003556	 .002217	 78.5216	 .060029	 .078934	 .002987	 .004431	 .000157	 .432699	 .000000	 .010447	 .025718	 .022192	 .047881	 21.3651	 100.608	 .000000	 .041042	 .000000	 .000000	 .004975	 .003171	 99.6918	 .075701	 .096383	 .004983	 .006476	 .000203	 .556665	 .000000	 .011254	 .029265	 .029977	 .056465	 .000000	 100.608	 .000000	 .065965	 .000000	 .000000	 .004419	 .001188	 32.9523	 .016263	 .021728	 .003106	 .004244	 .000143	 .385919	 .000000	 .002512	 .005521	 .012118	 .013362	 66.5112	 .000000	 .098626	 .000001	 .000000	 .013214	 .001777	 98.5350	 .048631	 .032486	 .009288	 .006346	 .000426	 1.15399	 .000000	 .007510	 .016508	 .036235	 .039955	 .000000	 100.000	 2.00000	O	 .000000	 .001984	 .000000	 .000000	 .000133	 .000036	 .990879	 .000489	 .000653	 .000093	 .000128	 .000004	 .011605	 .000000	 .000076	 .000166	 .000364	 .000402	 2.00000	 .007002	 .019262	 .077864	 .006311	 .002252	 .012658	 .007892	 .038586	 .032088	 .017129	 .011448	 .013509	 .012484	 .007008	 .060758	 .007402	 .011321	 .028283	 -27.975	 45.8038	 -1.8910	 -165.20	 44.9251	 404.417	 .063746	 45.8842	 29.1773	 407.015	 183.698	 6073.23	 2.78425	 -218.17	 407.258	 20.4953	 36.7539	 42.1459	 -6.7568	 26.5431	 13.0485	 45.0031	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c1"	6	 40.0000	 20.0000	 40.0000	 .000000	357	 .000000	 .051512	 .000000	 .000000	 .000027	 .002773	 78.5755	 .073157	 .101688	 .072763	 .000000	 .000000	 .372957	 .008766	 .000000	 .017295	 .034819	 .059357	 21.4273	 100.798	 .000000	 .069437	 .000000	 .000000	 .000038	 .003967	 99.7602	 .092257	 .124167	 .121373	 .000000	 .000000	 .479808	 .009944	 .000000	 .019680	 .047033	 .069998	 .000002	 100.798	 .000000	 .111281	 .000000	 .000000	 .000033	 .001482	 32.8795	 .019763	 .027911	 .075445	 .000000	 .000000	 .331673	 .001829	 .000000	 .003702	 .018957	 .016516	 66.5120	 .000000	 .166500	 .000001	 .000000	 .000100	 .002218	 98.3893	 .059138	 .041760	 .225763	 .000000	 .000000	 .992508	 .005473	 .000000	 .011077	 .056728	 .049423	 .000000	 100.000	 2.00000	O	 .000000	 .003346	 .000000	 .000000	 .000001	 .000045	 .988678	 .000594	 .000839	 .002269	 .000000	 .000000	 .009973	 .000055	 .000000	 .000111	 .000570	 .000497	 2.00000	 .007000	 .019249	 .077852	 .006309	 .002251	 .012657	 .007891	 .038579	 .032082	 .017124	 .011447	 .013506	 .012482	 .007007	 .060751	 .007401	 .011321	 .028278	 -134.34	 27.5008	 -1.8677	 -129.58	 5907.38	 323.409	 .063720	 37.7357	 22.7533	 18.1613	 -87.932	 -296.83	 3.12462	 56.5033	 -526.31	 30.3655	 23.6836	 34.0818	 -6.7567	 26.5381	 13.0485	 50.0147	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c2"	7	 40.0000	 20.0000	 40.0000	 .000000	358	 .000000	 .075062	 .000000	 .000000	 .000000	 .001917	 78.5666	 .095582	 .094392	 .033218	 .000000	 .006278	 .489495	 .005920	 .036857	 .024969	 .034375	 .064455	 21.4501	 100.979	 .000000	 .101181	 .000000	 .000000	 .000000	 .002743	 99.7489	 .120537	 .115258	 .055410	 .000000	 .008107	 .629734	 .006716	 .039704	 .028413	 .046433	 .076010	 .000002	 100.979	 .000000	 .161831	 .000000	 .000000	 .000000	 .001023	 32.8099	 .025769	 .025856	 .034373	 .000000	 .005665	 .434440	 .001233	 .008817	 .005334	 .018678	 .017899	 66.4492	 .000000	 .241853	 .000001	 .000000	 .000000	 .001529	 98.0675	 .077022	 .038641	 .102741	 .000000	 .016931	 1.29852	 .003685	 .026355	 .015942	 .055827	 .053499	 .000000	 100.000	 2.00000	O	 .000000	 .004871	 .000000	 .000000	 .000000	 .000031	 .987519	 .000776	 .000778	 .001035	 .000000	 .000170	 .013076	 .000037	 .000265	 .000161	 .000562	 .000539	 2.00000	 .006998	 .019240	 .077766	 .006307	 .002251	 .012655	 .007889	 .038567	 .032072	 .017114	 .011439	 .013500	 .012476	 .007006	 .060736	 .007400	 .011318	 .028269	 -58.118	 19.2010	 -1.9020	 -431.52	 -93.697	 467.252	 .063712	 28.9928	 24.4664	 37.9833	 -181.99	 153.044	 2.53347	 83.5533	 115.546	 21.0979	 23.9758	 31.4125	 -6.6952	 26.5513	 13.0485	 .000000	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c2"	7	 40.0000	 20.0000	 40.0000	 .000000	359	 .007375	 3.96317	 .000000	 .008223	 .063223	 .000000	 56.2744	 .000000	 .000000	 .000000	 .000000	 .000000	 .307550	 .000000	 .000000	 .000000	 .007100	 .000000	 16.6828	 77.3139	 .015777	 5.34226	 .000000	 .015537	 .088462	 .000000	 71.4466	 .000000	 .000000	 .000000	 .000000	 .000000	 .395662	 .000000	 .000000	 .000000	 .009591	 .000000	 .000006	 77.3139	 .015474	 10.1588	 .000000	 .017960	 .092958	 .000000	 27.9406	 .000000	 .000000	 .000000	 .000000	 .000000	 .324529	 .000000	 .000000	 .000000	 .004587	 .000000	 61.4451	 .046237	 15.1776	 .000001	 .026832	 .277764	 .000000	 83.4882	 .000000	 .000000	 .000000	 .000000	 .000000	 .969714	 .000000	 .000000	 .000000	 .013706	 .000000	 .000000	 100.000	 2.00000	O	 .000504	 .330662	 .000000	 .000585	 .003026	 .000000	 .909449	 .000000	 .000000	 .000000	 .000000	 .000000	 .010563	 .000000	 .000000	 .000000	 .000149	 .000000	 2.00000	 .006878	 .018349	 .072887	 .006291	 .002215	 .012445	 .007757	 .038113	 .031676	 .016696	 .011226	 .013264	 .012299	 .006872	 .060167	 .007276	 .011208	 .027914	 66.3269	 .918518	 -1.2489	 54.3962	 2.71737	 -51.563	 .075620	 -12.549	 -14.122	 -754.18	 -24.742	 -20.981	 3.61390	 -6.0214	 -5.7804	 -7.2621	 112.249	 -12.626	 -6.7018	 26.5555	 13.0485	 7.82295	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Bischoff_c2"	7	 40.0000	 20.0000	 40.0000	 .000000	360	 .000000	 .156683	 .000000	 .000000	 .011870	 .000000	 78.9521	 .079378	 .077910	 .061949	 .004230	 .000000	 .419245	 .012508	 .000000	 .033997	 .026559	 .052806	 21.5721	 101.461	 .000000	 .211205	 .000000	 .000000	 .016609	 .000000	 100.238	 .100102	 .095132	 .103334	 .006183	 .000000	 .539358	 .014190	 .000000	 .038685	 .035876	 .062274	 -.00001	 101.461	 .000000	 .335547	 .000000	 .000000	 .014582	 .000000	 32.7507	 .021257	 .021199	 .063675	 .004006	 .000000	 .369606	 .002587	 .000000	 .007214	 .014335	 .014566	 66.3808	 .000000	 .501732	 .000001	 .000000	 .043607	 .000000	 97.9419	 .063570	 .031698	 .190422	 .005989	 .000000	 1.10532	 .007737	 .000000	 .021572	 .042869	 .043560	 .000000	 100.000	 2.00000	O	 .000000	 .010110	 .000000	 .000000	 .000439	 .000000	 .986751	 .000640	 .000639	 .001918	 .000121	 .000000	 .011136	 .000078	 .000000	 .000217	 .000432	 .000439	 2.00000	 .006967	 .019151	 .077395	 .006283	 .002241	 .012599	 .007854	 .038408	 .031940	 .017042	 .011393	 .013445	 .012426	 .006974	 .060483	 .007367	 .011270	 .028152	 -8.4408	 9.69278	 -.83210	 -9.9045	 13.5679	 -168.35	 .063301	 34.6653	 29.4188	 20.9762	 191.431	 -132.21	 2.84000	 39.4721	 -41.731	 15.4851	 30.6905	 38.0825	 -6.7055	 26.5590	 13.0485	 12.9235	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
